mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
9,696,8,accuracy,binary,0.9538883403477932,5,7.597533716007935e-4,Preprocessor1_Model01
9,696,8,kap,binary,0.022082397383232876,5,0.0020287566543676365,Preprocessor1_Model01
9,696,8,roc_auc,binary,0.5921218492912618,5,0.0017040058997976136,Preprocessor1_Model01
9,696,8,sens,binary,0.9985061613551187,5,1.7455710293185213e-4,Preprocessor1_Model01
7,1339,33,accuracy,binary,0.9546239858874448,5,8.231130562201778e-4,Preprocessor1_Model02
7,1339,33,kap,binary,0.005584808015758225,5,8.863102809338381e-4,Preprocessor1_Model02
7,1339,33,roc_auc,binary,0.5941963592678874,5,0.0022041891304802387,Preprocessor1_Model02
7,1339,33,sens,binary,0.9997667843863187,5,1.2342635797276514e-4,Preprocessor1_Model02
8,344,5,accuracy,binary,0.953710000303383,5,7.375780749753237e-4,Preprocessor1_Model03
8,344,5,kap,binary,0.024595618462995093,5,0.0020201022682602484,Preprocessor1_Model03
8,344,5,roc_auc,binary,0.5802187473988574,5,0.0013564930393695045,Preprocessor1_Model03
8,344,5,sens,binary,0.9982377530103665,5,2.3322833732939804e-4,Preprocessor1_Model03
8,1179,10,accuracy,binary,0.9540220953811009,5,7.863365446814208e-4,Preprocessor1_Model04
8,1179,10,kap,binary,0.021101182582448707,5,0.002260252234245793,Preprocessor1_Model04
8,1179,10,roc_auc,binary,0.5969429725858151,5,0.002200642327437137,Preprocessor1_Model04
8,1179,10,sens,binary,0.9986811409931508,5,1.304565656921237e-4,Preprocessor1_Model04
1,841,17,accuracy,binary,0.9547131565308273,5,8.716978823926598e-4,Preprocessor1_Model05
1,841,17,kap,binary,0.0031745883011044863,5,9.510533167603287e-4,Preprocessor1_Model05
1,841,17,roc_auc,binary,0.5875139717033682,5,0.0022356185689283692,Preprocessor1_Model05
1,841,17,sens,binary,0.9999301152672052,5,5.642516011160085e-5,Preprocessor1_Model05
11,412,33,accuracy,binary,0.9545905472844122,5,8.04412600308832e-4,Preprocessor1_Model06
11,412,33,kap,binary,0.007674920662708163,5,0.0017947471464725912,Preprocessor1_Model06
11,412,33,roc_auc,binary,0.5788965797865084,5,0.002584096283902405,Preprocessor1_Model06
11,412,33,sens,binary,0.9996733966617272,5,1.0169489498616534e-4,Preprocessor1_Model06
10,1050,3,accuracy,binary,0.953821464384083,5,8.048020000092808e-4,Preprocessor1_Model07
10,1050,3,kap,binary,0.02444573747896166,5,0.0019505750421423902,Preprocessor1_Model07
10,1050,3,roc_auc,binary,0.5959054005678626,5,0.002314102485985629,Preprocessor1_Model07
10,1050,3,sens,binary,0.99836591575118006,5,1.8755271525404838e-4,Preprocessor1_Model07
10,171,34,accuracy,binary,0.9545905485267672,5,8.215877965641065e-4,Preprocessor1_Model08
10,171,34,kap,binary,0.008622499344517153,5,0.0014349456884562106,Preprocessor1_Model08
10,171,34,roc_auc,binary,0.5697021418303537,5,0.0020346487664393213,Preprocessor1_Model08
10,171,34,sens,binary,0.9996500648886131,5,9.725086680086465e-5,Preprocessor1_Model08
5,1172,13,accuracy,binary,0.9542115781065165,5,7.573119658378093e-4,Preprocessor1_Model09
5,1172,13,kap,binary,0.01772240018824147,5,0.0011855241642253754,Preprocessor1_Model09
5,1172,13,roc_auc,binary,0.596563465123162,5,0.002048222175776411,Preprocessor1_Model09
5,1172,13,sens,binary,0.9989847933102236,5,1.4394604804716542e-4,Preprocessor1_Model09
1,698,14,accuracy,binary,0.9547465951338598,5,8.521284976688185e-4,Preprocessor1_Model10
1,698,14,kap,binary,0.004515687546460878,5,7.689608152213972e-4,Preprocessor1_Model10
1,698,14,roc_auc,binary,0.5803111357082794,5,0.0014421547165070414,Preprocessor1_Model10
1,698,14,sens,binary,0.9999301152672052,5,5.642516011160085e-5,Preprocessor1_Model10
3,312,14,accuracy,binary,0.954423354890427,5,7.572748200846159e-4,Preprocessor1_Model11
3,312,14,kap,binary,0.016936298730959365,5,0.0016412972639890503,Preprocessor1_Model11
3,312,14,roc_auc,binary,0.5827489032973021,5,0.003824163283276954,Preprocessor1_Model11
