mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
11,829,2,accuracy,binary,0.8241343717909818,3,0.001952167351334986,Preprocessor1_Model30
11,829,2,f_meas,binary,0.8947569269118949,3,0.0015555842001653926,Preprocessor1_Model30
15,1311,28,accuracy,binary,0.8209677696595837,3,0.0018981099318860326,Preprocessor1_Model31
15,1311,28,f_meas,binary,0.8932512278668256,3,9.963984138666874e-4,Preprocessor1_Model31
10,1500,11,accuracy,binary,0.8241345252636776,3,0.001323154818193882,Preprocessor1_Model32
10,1500,11,f_meas,binary,0.8948868421907353,3,0.0012131132099110005,Preprocessor1_Model32
12,722,16,accuracy,binary,0.8233426445217844,3,0.0023058168681188663,Preprocessor1_Model33
12,722,16,f_meas,binary,0.8943862982060803,3,0.0018282361429204665,Preprocessor1_Model33
15,1574,7,accuracy,binary,0.8239083065101429,3,0.0013907861749149258,Preprocessor1_Model34
15,1574,7,f_meas,binary,0.8947226431638885,3,0.001259541065497923,Preprocessor1_Model34
13,1720,20,accuracy,binary,0.8234557538985517,3,0.002288629376745504,Preprocessor1_Model35
13,1720,20,f_meas,binary,0.8945061362093927,3,0.001765641659646252,Preprocessor1_Model35
14,993,23,accuracy,binary,0.8239080763010993,3,0.002426516594577067,Preprocessor1_Model36
14,993,23,f_meas,binary,0.8949381250593226,3,0.0016752953543211506,Preprocessor1_Model36
1,615,6,accuracy,binary,0.8244737766576318,3,0.001436739760796851,Preprocessor1_Model37
1,615,6,f_meas,binary,0.8950693654246196,3,0.0012271849379532106,Preprocessor1_Model37
13,1420,13,accuracy,binary,0.8244737382894578,3,0.0016502137105301557,Preprocessor1_Model38
13,1420,13,f_meas,binary,0.8950399731653221,3,0.0013601058769709647,Preprocessor1_Model38
10,847,33,accuracy,binary,0.8218724912010267,3,0.0017275448039342574,Preprocessor1_Model39
10,847,33,f_meas,binary,0.8940501761198473,3,0.0013922214950553285,Preprocessor1_Model39
2,58,17,accuracy,binary,0.8235691318525367,3,9.164717448661605e-4,Preprocessor1_Model40
2,58,17,f_meas,binary,0.8950992088681299,3,8.642174592810713e-4,Preprocessor1_Model40
15,1324,12,accuracy,binary,0.8239083065101429,3,0.0013907861749149258,Preprocessor1_Model41
15,1324,12,f_meas,binary,0.8946950487157134,3,0.0012323714918824722,Preprocessor1_Model41
15,1136,32,accuracy,binary,0.8200627795409233,3,0.002605341593654558,Preprocessor1_Model42
15,1136,32,f_meas,binary,0.8929629201923651,3,0.0016927576198447316,Preprocessor1_Model42
7,1324,28,accuracy,binary,0.8222117042268069,3,0.00209262293748788,Preprocessor1_Model43
7,1324,28,f_meas,binary,0.8941554679996226,3,0.001675179727903888,Preprocessor1_Model43
9,1342,16,accuracy,binary,0.8240212624142145,3,0.002001265502883427,Preprocessor1_Model44
9,1342,16,f_meas,binary,0.8947825867499933,3,0.0015530210979412579,Preprocessor1_Model44
10,766,33,accuracy,binary,0.8215332398070725,3,0.0015499114638641437,Preprocessor1_Model45
10,766,33,f_meas,binary,0.8939694868555158,3,0.0013031814142404105,Preprocessor1_Model45
13,997,20,accuracy,binary,0.8235688249071452,3,0.0022783520338809406,Preprocessor1_Model46
13,997,20,f_meas,binary,0.8946703801695005,3,0.001628365867159892,Preprocessor1_Model46
6,918,9,accuracy,binary,0.824247596272271,3,0.0014315460544850227,Preprocessor1_Model47
6,918,9,f_meas,binary,0.8949607759677577,3,0.001283904190307304,Preprocessor1_Model47
11,1380,32,accuracy,binary,0.819723604883317,3,0.002378064863241573,Preprocessor1_Model48
11,1380,32,f_meas,binary,0.892899129933749,3,0.0015237385108250062,Preprocessor1_Model48
3,1305,19,accuracy,binary,0.8256046785844354,3,0.001975882348389589,Preprocessor1_Model49
3,1305,19,f_meas,binary,0.8959678245460166,3,0.0015582925728893496,Preprocessor1_Model49
13,1490,27,accuracy,binary,0.8213068292126682,3,0.0025156907556986136,Preprocessor1_Model50
13,1490,27,f_meas,binary,0.8934503607173354,3,0.0017330790529405868,Preprocessor1_Model50
