mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
11,482,30,accuracy,binary,0.9536387850630128,5,8.205212956612583e-4,Preprocessor1_Model01
11,482,30,kap,binary,0.007257334349579492,5,0.0015484031153867094,Preprocessor1_Model01
11,482,30,roc_auc,binary,0.5782412850900418,5,0.00408445515518918,Preprocessor1_Model01
11,482,30,sens,binary,0.9996056223610618,5,6.607447678216539e-5,Preprocessor1_Model01
2,396,24,accuracy,binary,0.9538192972666453,5,7.864979867327912e-4,Preprocessor1_Model02
2,396,24,kap,binary,0,5,0,Preprocessor1_Model02
2,396,24,roc_auc,binary,0.5445357887440325,5,0.0027493051841568955,Preprocessor1_Model02
2,396,24,sens,binary,1,5,0,Preprocessor1_Model02
2,944,7,accuracy,binary,0.9537440810199359,5,8.050316458540901e-4,Preprocessor1_Model03
2,944,7,kap,binary,-1.498697967545759e-4,5,9.47694730075612e-5,Preprocessor1_Model03
2,944,7,roc_auc,binary,0.5545331174976041,5,0.003249655735007937,Preprocessor1_Model03
2,944,7,sens,binary,0.9999210818725193,5,4.993947622255628e-5,Preprocessor1_Model03
16,196,28,accuracy,binary,0.9535184447253362,5,8.161649530473617e-4,Preprocessor1_Model04
16,196,28,kap,binary,0.008094257617202593,5,0.0019354286345001112,Preprocessor1_Model04
16,196,28,roc_auc,binary,0.5684888986245555,5,0.004269164367324848,Preprocessor1_Model04
16,196,28,sens,binary,0.9994478558148382,5,9.0155946810814e-5,Preprocessor1_Model04
5,42,37,accuracy,binary,0.9537140001783105,5,8.020084146984986e-4,Preprocessor1_Model05
5,42,37,kap,binary,0.0010015166653311702,5,0.0011936831164665377,Preprocessor1_Model05
5,42,37,roc_auc,binary,0.5419473658767332,5,0.0019175044328098127,Preprocessor1_Model05
5,42,37,sens,binary,0.999858058737084,5,7.229213055925855e-5,Preprocessor1_Model05
9,1658,38,accuracy,binary,0.9536688715616966,5,8.298928759208535e-4,Preprocessor1_Model06
9,1658,38,kap,binary,0.002071824367816566,5,0.001761310654291456,Preprocessor1_Model06
9,1658,38,roc_auc,binary,0.5848078657166986,5,0.0016813863539848835,Preprocessor1_Model06
9,1658,38,sens,binary,0.9997790908449408,5,8.044931692690699e-5,Preprocessor1_Model06
11,78,2,accuracy,binary,0.9526158938898792,5,8.20267777017962e-4,Preprocessor1_Model07
11,78,2,kap,binary,0.026297551692086606,5,0.0034978740482625318,Preprocessor1_Model07
11,78,2,roc_auc,binary,0.5614920605150099,5,0.0017937821445037408,Preprocessor1_Model07
11,78,2,sens,binary,0.997933848871297,5,8.15640814281019e-5,Preprocessor1_Model07
11,552,35,accuracy,binary,0.953729041164829,5,8.245652093328259e-4,Preprocessor1_Model08
