mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
7,5,40,accuracy,binary,0.9534281895711711,3,7.460185393478713e-4,Preprocessor1_Model01
7,5,40,kap,binary,0.00857350744806847,3,0.0038967976460866846,Preprocessor1_Model01
7,5,40,roc_auc,binary,0.5200378391075318,3,0.001877992702976076,Preprocessor1_Model01
7,5,40,sens,binary,0.9993378863263812,3,2.3769824187316508e-4,Preprocessor1_Model01
2,1615,23,accuracy,binary,0.9537591263480342,3,8.431229936625052e-4,Preprocessor1_Model02
2,1615,23,kap,binary,0.00579338393299611,3,0.0023890512648217254,Preprocessor1_Model02
2,1615,23,roc_auc,binary,0.5978240047837102,3,0.005674247069583887,Preprocessor1_Model02
2,1615,23,sens,binary,0.9997792416675009,3,8.333737159152044e-5,Preprocessor1_Model02
9,1162,14,accuracy,binary,0.9527813608506815,3,0.001123097898394722,Preprocessor1_Model03
9,1162,14,kap,binary,0.0174743878375974,3,0.004430770403686457,Preprocessor1_Model03
9,1162,14,roc_auc,binary,0.5981906603426342,3,0.005107642191380952,Preprocessor1_Model03
9,1162,14,sens,binary,0.998375226405781,3,2.4764618482689155e-4,Preprocessor1_Model03
7,941,22,accuracy,binary,0.9534131447379347,3,9.857247477871496e-4,Preprocessor1_Model04
7,941,22,kap,binary,0.012090623666711209,3,0.004263991695166603,Preprocessor1_Model04
7,941,22,roc_auc,binary,0.5966627086355185,3,0.002976281412566238,Preprocessor1_Model04
7,941,22,sens,binary,0.999227119601106,3,8.395839930498816e-5,Preprocessor1_Model04
6,1701,28,accuracy,binary,0.9536538254130836,3,9.484116866705207e-4,Preprocessor1_Model05
6,1701,28,kap,binary,0.007356716070911928,3,0.0027608071549786125,Preprocessor1_Model05
6,1701,28,roc_auc,binary,0.5994506284833105,3,0.0037326360657895866,Preprocessor1_Model05
6,1701,28,sens,binary,0.9996213839935729,3,1.4203396377359474e-4,Preprocessor1_Model05
3,764,30,accuracy,binary,0.9536989551610071,3,9.032685618699851e-4,Preprocessor1_Model06
3,764,30,kap,binary,0.004541928294794236,3,0.0032403254782673013,Preprocessor1_Model06
3,764,30,roc_auc,binary,0.590310331257726,3,0.0068481459119430965,Preprocessor1_Model06
3,764,30,sens,binary,0.9997476445933899,3,8.341717903288874e-5,Preprocessor1_Model06
4,1204,40,accuracy,binary,0.9536989565186602,3,8.593274809920834e-4,Preprocessor1_Model07
4,1204,40,kap,binary,0.003342132725180025,3,0.0036124945527244825,Preprocessor1_Model07
4,1204,40,roc_auc,binary,0.5929574191316217,3,0.00628978216242438,Preprocessor1_Model07
4,1204,40,sens,binary,0.9997792416675009,3,8.333737159152044e-5,Preprocessor1_Model07
6,253,13,accuracy,binary,0.9528114457653686,3,0.0011378149847109994,Preprocessor1_Model08
6,253,13,kap,binary,0.0213560999728597,3,0.0029255910387310418,Preprocessor1_Model08
6,253,13,roc_auc,binary,0.5828166524517849,3,0.004404454624063397,Preprocessor1_Model08
6,253,13,sens,binary,0.9982962337205037,3,3.1656157640585e-4,Preprocessor1_Model08
7,986,23,accuracy,binary,0.9534432282949685,3,0.00102359922514412,Preprocessor1_Model09
7,986,23,kap,binary,0.009849592137356478,3,0.004416134559785475,Preprocessor1_Model09
7,986,23,roc_auc,binary,0.5973001605917027,3,0.0036186984644079557,Preprocessor1_Model09
7,986,23,sens,binary,0.9993216688376209,3,1.7594514700920307e-4,Preprocessor1_Model09
10,360,35,accuracy,binary,0.9536688682098404,3,9.333749236628896e-4,Preprocessor1_Model10
10,360,35,kap,binary,0.007947770423581413,3,0.0022678648878306216,Preprocessor1_Model10
10,360,35,roc_auc,binary,0.5888936772529976,3,0.005220597128236203,Preprocessor1_Model10
10,360,35,sens,binary,0.9996213839935729,3,1.4203396377359474e-4,Preprocessor1_Model10
9,1301,32,accuracy,binary,0.9535936549048831,3,9.634489935986018e-4,Preprocessor1_Model11
9,1301,32,kap,binary,0.007816647934226354,3,0.0033037821697812298,Preprocessor1_Model11
9,1301,32,roc_auc,binary,0.5988461021925503,3,0.006758475505300793,Preprocessor1_Model11
9,1301,32,sens,binary,0.9995425167703498,3,1.5783041495838124e-4,Preprocessor1_Model11
4,62,5,accuracy,binary,0.9525707684843524,3,0.0010664920148024503,Preprocessor1_Model12
4,62,5,kap,binary,0.023619955156137313,3,0.003682954304566016,Preprocessor1_Model12
4,62,5,roc_auc,binary,0.5678211000093372,3,0.0022260451618291875,Preprocessor1_Model12
4,62,5,sens,binary,0.9979653225655646,3,3.108101065033743e-4,Preprocessor1_Model12
