mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
4,135,11,kap,binary,0.0011514179244091816,5,0.0012397360574890079,Preprocessor1_Model10
4,135,11,roc_auc,binary,0.5323456856035016,5,0.0050578588322135135,Preprocessor1_Model10
4,135,11,sens,binary,0.9998543931197417,5,1.0608144690025727e-4,Preprocessor1_Model10
20,1155,19,accuracy,binary,0.9516039304036722,5,9.339693368243331e-4,Preprocessor1_Model11
20,1155,19,kap,binary,0.005959159994516616,5,0.004856964681911375,Preprocessor1_Model11
20,1155,19,roc_auc,binary,0.5666378510205724,5,0.005241595583222088,Preprocessor1_Model11
20,1155,19,sens,binary,0.9995987183212562,5,1.569008688085781e-4,Preprocessor1_Model11
14,1297,28,accuracy,binary,0.9516733688209994,5,8.997435924756844e-4,Preprocessor1_Model12
14,1297,28,kap,binary,0.0010821953627651259,5,0.001257612541446767,Preprocessor1_Model12
14,1297,28,roc_auc,binary,0.5643026163227817,5,0.005050273827790494,Preprocessor1_Model12
14,1297,28,sens,binary,0.9998177965964113,5,9.964048424763791e-5,Preprocessor1_Model12
4,289,10,accuracy,binary,0.9517080850161045,5,9.044359153747659e-4,Preprocessor1_Model13
4,289,10,kap,binary,0.0011514001245560347,5,0.001239741432588545,Preprocessor1_Model13
4,289,10,roc_auc,binary,0.5428718540996211,5,0.004930728750592036,Preprocessor1_Model13
4,289,10,sens,binary,0.9998542530309721,5,1.060936468390962e-4,Preprocessor1_Model13
2,1162,40,accuracy,binary,0.9518122336014195,5,9.163984181939056e-4,Preprocessor1_Model14
2,1162,40,kap,binary,0,5,0,Preprocessor1_Model14
2,1162,40,roc_auc,binary,0.5310811447532241,5,0.0038887970539387166,Preprocessor1_Model14
2,1162,40,sens,binary,1,5,0,Preprocessor1_Model14
7,565,25,accuracy,binary,0.9516733688209994,5,8.997435924756844e-4,Preprocessor1_Model15
7,565,25,kap,binary,0.0010821953627651259,5,0.001257612541446767,Preprocessor1_Model15
7,565,25,roc_auc,binary,0.5545913186390239,5,0.005397460951227804,Preprocessor1_Model15
7,565,25,sens,binary,0.9998177965964113,5,9.964048424763791e-5,Preprocessor1_Model15
1,1641,39,accuracy,binary,0.9518122336014195,5,9.163984181939056e-4,Preprocessor1_Model16
1,1641,39,kap,binary,0,5,0,Preprocessor1_Model16
1,1641,39,roc_auc,binary,0.5148320491103099,5,0.0037524038195183157,Preprocessor1_Model16
1,1641,39,sens,binary,1,5,0,Preprocessor1_Model16
20,1959,27,accuracy,binary,0.9516733688209994,5,8.997435924756844e-4,Preprocessor1_Model17
20,1959,27,kap,binary,0.0010821953627651259,5,0.001257612541446767,Preprocessor1_Model17
20,1959,27,roc_auc,binary,0.5726098023186434,5,0.00642549943905489,Preprocessor1_Model17
20,1959,27,sens,binary,0.9998177965964113,5,9.964048424763791e-5,Preprocessor1_Model17
6,973,26,accuracy,binary,0.9517428012112095,5,9.429428701528758e-4,Preprocessor1_Model18
6,973,26,kap,binary,-1.3842732343496422e-4,5,8.476907838672546e-5,Preprocessor1_Model18
6,973,26,roc_auc,binary,0.5617531266970688,5,0.004397660132220635,Preprocessor1_Model18
6,973,26,sens,binary,0.999926947042109,5,4.4735754847462034e-5,Preprocessor1_Model18
2,1701,11,accuracy,binary,0.9518122336014195,5,9.163984181939056e-4,Preprocessor1_Model19
2,1701,11,kap,binary,0,5,0,Preprocessor1_Model19
2,1701,11,roc_auc,binary,0.5387196844631392,5,0.006386138147719708,Preprocessor1_Model19
2,1701,11,sens,binary,1,5,0,Preprocessor1_Model19
20,1411,31,accuracy,binary,0.9516733688209994,5,8.997435924756844e-4,Preprocessor1_Model20
20,1411,31,kap,binary,0.0010821953627651259,5,0.001257612541446767,Preprocessor1_Model20
20,1411,31,roc_auc,binary,0.5656931998461493,5,0.005105272191742821,Preprocessor1_Model20
20,1411,31,sens,binary,0.9998177965964113,5,9.964048424763791e-5,Preprocessor1_Model20
