mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
1,882,5,accuracy,binary,0.817972290894108,3,0.0017196061006177143,Preprocessor1_Model34
1,882,5,f_meas,binary,0.8923939344330557,3,9.904654421314264e-4,Preprocessor1_Model34
10,941,10,accuracy,binary,0.8178177791512156,3,0.0017075606068435538,Preprocessor1_Model35
10,941,10,f_meas,binary,0.8922545466315348,3,0.0010033038220895912,Preprocessor1_Model35
14,1824,27,accuracy,binary,0.8177276473011948,3,0.0015178916577180375,Preprocessor1_Model36
14,1824,27,f_meas,binary,0.8923351726596644,3,8.835663994933157e-4,Preprocessor1_Model36
6,1711,32,accuracy,binary,0.8172512360939431,3,0.0012836646766962501,Preprocessor1_Model37
6,1711,32,f_meas,binary,0.8923312212572576,3,7.540095305930909e-4,Preprocessor1_Model37
7,44,38,accuracy,binary,0.8171868562010712,3,0.001049925326117432,Preprocessor1_Model38
7,44,38,f_meas,binary,0.8924745842258154,3,6.589856445316189e-4,Preprocessor1_Model38
2,1974,2,accuracy,binary,0.8178049031726411,3,0.0018640841948278806,Preprocessor1_Model39
2,1974,2,f_meas,binary,0.8922519468048626,3,0.0010575296687687643,Preprocessor1_Model39
14,806,4,accuracy,binary,0.8176503914297487,3,0.0017630219434242637,Preprocessor1_Model40
14,806,4,f_meas,binary,0.8920485603798207,3,0.001005680632385683,Preprocessor1_Model40
3,1154,26,accuracy,binary,0.8175216316440049,3,0.0013749591880838706,Preprocessor1_Model41
3,1154,26,f_meas,binary,0.8925412860047187,3,8.418155708297994e-4,Preprocessor1_Model41
2,1643,40,accuracy,binary,0.8169937165224557,3,0.001573874424814327,Preprocessor1_Model42
2,1643,40,f_meas,binary,0.8931905661451544,3,0.0010080983577364002,Preprocessor1_Model42
4,1117,24,accuracy,binary,0.8176890193654718,3,0.0017008480509139521,Preprocessor1_Model43
4,1117,24,f_meas,binary,0.8924550651224012,3,0.0010168446856725006,Preprocessor1_Model43
12,606,13,accuracy,binary,0.8174958796868562,3,0.00186888075982014,Preprocessor1_Model44
12,606,13,f_meas,binary,0.8919928190541967,3,0.0010969670708256053,Preprocessor1_Model44
13,1617,20,accuracy,binary,0.8178177791512155,3,0.0019099464667685626,Preprocessor1_Model45
13,1617,20,f_meas,binary,0.8923535099063515,3,0.0011026372887899018,Preprocessor1_Model45
12,887,19,accuracy,binary,0.817869283065513,3,0.001929206628004424,Preprocessor1_Model46
12,887,19,f_meas,binary,0.8923482904200808,3,0.001095946009046931,Preprocessor1_Model46
2,1601,2,accuracy,binary,0.8181783065512979,3,0.0017856805209094748,Preprocessor1_Model47
2,1601,2,f_meas,binary,0.8924600501388538,3,0.0010291875660389967,Preprocessor1_Model47
5,966,14,accuracy,binary,0.8178306551297898,3,0.001883285189006314,Preprocessor1_Model48
5,966,14,f_meas,binary,0.8922995530469808,3,0.0010913335028267682,Preprocessor1_Model48
2,581,37,accuracy,binary,0.8167748248866914,3,0.0016022188123508948,Preprocessor1_Model49
2,581,37,f_meas,binary,0.8928511732994642,3,0.0010224499541315207,Preprocessor1_Model49
14,1609,20,accuracy,binary,0.8177405232797692,3,0.0018846492030832208,Preprocessor1_Model50
14,1609,20,f_meas,binary,0.8922563530438749,3,0.0011220142982627294,Preprocessor1_Model50
