mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
14,1775,32,f_meas,binary,0.8919919925863543,3,6.840538893303793e-4,Preprocessor1_Model17
13,1779,38,accuracy,binary,0.8172279934023918,3,0.0014405377912122246,Preprocessor1_Model18
13,1779,38,f_meas,binary,0.8922442174032253,3,0.0010910694701701856,Preprocessor1_Model18
7,1101,18,accuracy,binary,0.8179334710821148,3,0.0011927230959306782,Preprocessor1_Model19
7,1101,18,f_meas,binary,0.8921642812992,3,8.806650474126793e-4,Preprocessor1_Model19
1,1386,25,accuracy,binary,0.8168481199750116,3,0.0013543253113364724,Preprocessor1_Model20
1,1386,25,f_meas,binary,0.8925996674695733,3,0.001097025750445524,Preprocessor1_Model20
13,523,29,accuracy,binary,0.8174088814906773,3,0.0012421290999027387,Preprocessor1_Model21
13,523,29,f_meas,binary,0.8920531133236183,3,9.34981858340232e-4,Preprocessor1_Model21
10,1673,32,accuracy,binary,0.8170290257325591,3,0.0010386865392285928,Preprocessor1_Model22
10,1673,32,f_meas,binary,0.8919696076502267,3,7.640653918600847e-4,Preprocessor1_Model22
13,1502,18,accuracy,binary,0.8177345053755333,3,7.033317771856078e-4,Preprocessor1_Model23
13,1502,18,f_meas,binary,0.8920191366630732,3,5.483263965096752e-4,Preprocessor1_Model23
9,71,18,accuracy,binary,0.8166672358132288,3,0.001229776231045652,Preprocessor1_Model24
9,71,18,f_meas,binary,0.8913365176805186,3,9.538287963636509e-4,Preprocessor1_Model24
6,968,20,accuracy,binary,0.8171194678134505,3,0.0011461894084718875,Preprocessor1_Model25
6,968,20,f_meas,binary,0.8917196368262627,3,8.972579216129153e-4,Preprocessor1_Model25
9,920,31,accuracy,binary,0.8171194599604451,3,0.0011946001708086156,Preprocessor1_Model26
9,920,31,f_meas,binary,0.8920147819474198,3,9.618262176051088e-4,Preprocessor1_Model26
1,895,15,accuracy,binary,0.8166853487700487,3,6.55604390391958e-4,Preprocessor1_Model27
1,895,15,f_meas,binary,0.8918213994155355,3,5.359056442549841e-4,Preprocessor1_Model27
12,376,27,accuracy,binary,0.8171556485723097,3,9.032687160558046e-4,Preprocessor1_Model28
12,376,27,f_meas,binary,0.8918690630951039,3,7.530091872977407e-4,Preprocessor1_Model28
5,930,29,accuracy,binary,0.8169385699089083,3,0.0011793913994799653,Preprocessor1_Model29
5,930,29,f_meas,binary,0.8920396365826647,3,9.430572348430192e-4,Preprocessor1_Model29
12,1691,30,accuracy,binary,0.8170290218060564,3,0.0010323918123033135,Preprocessor1_Model30
12,1691,30,f_meas,binary,0.8918571555751288,3,8.466705572431905e-4,Preprocessor1_Model30
3,1153,20,accuracy,binary,0.8173184502076682,3,9.632245556920063e-4,Preprocessor1_Model31
3,1153,20,f_meas,binary,0.8920426429793001,3,7.807463303996251e-4,Preprocessor1_Model31
12,670,35,accuracy,binary,0.8169566563618352,3,0.0013099772383164557,Preprocessor1_Model32
12,670,35,f_meas,binary,0.8919618223831649,3,9.95356880375785e-4,Preprocessor1_Model32
11,1346,38,accuracy,binary,0.8167938655243591,3,0.0010712977770484518,Preprocessor1_Model33
11,1346,38,f_meas,binary,0.8919918053637974,3,8.66338880394003e-4,Preprocessor1_Model33
6,1970,23,accuracy,binary,0.8173546329297788,3,8.501686008642328e-4,Preprocessor1_Model34
6,1970,23,f_meas,binary,0.891981271376461,3,7.064880280922321e-4,Preprocessor1_Model34
3,112,3,accuracy,binary,0.8167034175537137,3,0.001211414781303394,Preprocessor1_Model35
3,112,3,f_meas,binary,0.8910852804125988,3,9.193697080550964e-4,Preprocessor1_Model35
8,1228,9,accuracy,binary,0.8173546231135221,3,0.0011139632947799133,Preprocessor1_Model36
8,1228,9,f_meas,binary,0.8918400212908532,3,8.434301559625032e-4,Preprocessor1_Model36
7,1112,28,accuracy,binary,0.8173546290032762,3,9.08618907015165e-4,Preprocessor1_Model37
7,1112,28,f_meas,binary,0.892115951881668,3,6.902857740512513e-4,Preprocessor1_Model37
9,1442,33,accuracy,binary,0.8172460837818214,3,0.0012884066125888418,Preprocessor1_Model38
9,1442,33,f_meas,binary,0.8921281498347227,3,9.797591788750918e-4,Preprocessor1_Model38
1,68,34,accuracy,binary,0.8164320510643871,3,0.0019615424520861235,Preprocessor1_Model39
1,68,34,f_meas,binary,0.8930583243551873,3,0.0012882813228206353,Preprocessor1_Model39
6,1226,8,accuracy,binary,0.8175355131650589,3,0.001037354157842535,Preprocessor1_Model40
6,1226,8,f_meas,binary,0.8919101410800114,3,8.05091484264258e-4,Preprocessor1_Model40
1,1617,37,accuracy,binary,0.8167034244250934,3,0.0013681081671505528,Preprocessor1_Model41
1,1617,37,f_meas,binary,0.8933509437517451,3,0.0010414926315354192,Preprocessor1_Model41
1,1332,15,accuracy,binary,0.8170109363347551,3,9.670970946016499e-4,Preprocessor1_Model42
1,1332,15,f_meas,binary,0.8920612549728716,3,7.42582425532029e-4,Preprocessor1_Model42
6,537,26,accuracy,binary,0.8172822743569373,3,0.0010449808973633002,Preprocessor1_Model43
6,537,26,f_meas,binary,0.891992898786669,3,7.263643916659681e-4,Preprocessor1_Model43
3,1235,17,accuracy,binary,0.8173727223275827,3,8.105274711785914e-4,Preprocessor1_Model44
3,1235,17,f_meas,binary,0.8919366927174882,3,6.072656080582518e-4,Preprocessor1_Model44
1,1854,10,accuracy,binary,0.8173365435319748,3,9.621467369195062e-4,Preprocessor1_Model45
1,1854,10,f_meas,binary,0.892021133586495,3,7.116693545290733e-4,Preprocessor1_Model45
6,587,29,accuracy,binary,0.8168119382345267,3,0.0014290915277098183,Preprocessor1_Model46
6,587,29,f_meas,binary,0.89178968941643,3,0.0011045875561879282,Preprocessor1_Model46
11,1880,22,accuracy,binary,0.817264185940759,3,9.381642592955458e-4,Preprocessor1_Model47
11,1880,22,f_meas,binary,0.8918290845625737,3,7.721008826709804e-4,Preprocessor1_Model47
15,1559,33,accuracy,binary,0.816920493272238,3,9.558222868257156e-4,Preprocessor1_Model48
15,1559,33,f_meas,binary,0.8918754385546828,3,7.287061952015181e-4,Preprocessor1_Model48
12,974,2,accuracy,binary,0.8173184531525453,3,9.381635934019005e-4,Preprocessor1_Model49
12,974,2,f_meas,binary,0.8917793154149187,3,7.523795753352125e-4,Preprocessor1_Model49
5,910,16,accuracy,binary,0.8174270003372512,3,6.736146123345454e-4,Preprocessor1_Model50
5,910,16,f_meas,binary,0.8918130804906724,3,4.924030835879276e-4,Preprocessor1_Model50
