mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
5,1358,37,accuracy,binary,0.9531286151604785,3,2.1834368800182925e-4,Preprocessor1_Model01
5,1358,37,f_meas,binary,0.976001869787958,3,1.144708274325751e-4,Preprocessor1_Model01
4,1066,22,accuracy,binary,0.9531705966886062,3,2.571732112102401e-4,Preprocessor1_Model02
4,1066,22,f_meas,binary,0.9760238697357123,3,1.3481806463784354e-4,Preprocessor1_Model02
6,1681,3,accuracy,binary,0.9529816811337851,3,1.4601407914403922e-4,Preprocessor1_Model03
6,1681,3,f_meas,binary,0.9759243255923992,3,7.64961150422626e-5,Preprocessor1_Model03
5,1622,17,accuracy,binary,0.9531286151604785,3,2.1834368800182925e-4,Preprocessor1_Model04
5,1622,17,f_meas,binary,0.976001869787958,3,1.144708274325751e-4,Preprocessor1_Model04
1,947,27,accuracy,binary,0.9532125782167338,3,2.968620090984933e-4,Preprocessor1_Model05
1,947,27,f_meas,binary,0.9760458668471426,3,1.5561299765352903e-4,Preprocessor1_Model05
3,337,2,accuracy,binary,0.9530866336323509,3,2.2636360223194442e-4,Preprocessor1_Model06
3,337,2,f_meas,binary,0.9759798570699543,3,1.1867403053708543e-4,Preprocessor1_Model06
6,1942,13,accuracy,binary,0.9531286151604785,3,2.1834368800182925e-4,Preprocessor1_Model07
6,1942,13,f_meas,binary,0.976001869787958,3,1.144708274325751e-4,Preprocessor1_Model07
3,1559,25,accuracy,binary,0.9532125782167338,3,2.968620090984933e-4,Preprocessor1_Model08
3,1559,25,f_meas,binary,0.9760458668471426,3,1.5561299765352903e-4,Preprocessor1_Model08
4,1223,6,accuracy,binary,0.9531496059245423,3,2.3762449610936764e-4,Preprocessor1_Model09
4,1223,6,f_meas,binary,0.9760128701164099,3,1.2457456710340193e-4,Preprocessor1_Model09
6,171,33,accuracy,binary,0.9531286151604785,3,2.1834368800182925e-4,Preprocessor1_Model10
6,171,33,f_meas,binary,0.976001869787958,3,1.144708274325751e-4,Preprocessor1_Model10
