mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config
11,933,27,accuracy,binary,0.9528557590192083,3,6.456826848166338e-4,Preprocessor1_Model01
11,933,27,kap,binary,0.004896172317826168,3,0.004064124136424773,Preprocessor1_Model01
11,933,27,roc_auc,binary,0.566147269882379,3,0.004388874892391845,Preprocessor1_Model01
11,933,27,sens,binary,0.9994715893255227,3,3.492954998124169e-4,Preprocessor1_Model01
5,1379,5,accuracy,binary,0.9510296127722818,3,8.927094861454504e-4,Preprocessor1_Model02
5,1379,5,kap,binary,0.007505823905384383,3,0.0031988414120122394,Preprocessor1_Model02
5,1379,5,roc_auc,binary,0.5744801845281956,3,0.007745462838167751,Preprocessor1_Model02
5,1379,5,sens,binary,0.9973792777627016,3,2.3152355985265905e-4,Preprocessor1_Model02
2,959,25,accuracy,binary,0.9532125953995266,3,6.287144241509484e-4,Preprocessor1_Model03
2,959,25,kap,binary,7.879193601995812e-4,3,7.879193601995812e-4,Preprocessor1_Model03
2,959,25,roc_auc,binary,0.5701506450134148,3,0.004904162570879311,Preprocessor1_Model03
2,959,25,sens,binary,0.9999779512281166,3,2.2048771883424283e-5,Preprocessor1_Model03
2,986,7,accuracy,binary,0.9520581417068625,3,9.975394061003473e-4,Preprocessor1_Model04
2,986,7,kap,binary,0.008127671927935029,3,0.004752618682100136,Preprocessor1_Model04
2,986,7,roc_auc,binary,0.5747095825498008,3,0.009415637359079075,Preprocessor1_Model04
2,986,7,sens,binary,0.9985022876412355,3,3.901244191088779e-4,Preprocessor1_Model04
3,1000,9,accuracy,binary,0.9520371509427987,3,9.828664389633663e-4,Preprocessor1_Model05
3,1000,9,kap,binary,0.008842958896531009,3,0.00399084058754108,Preprocessor1_Model05
3,1000,9,roc_auc,binary,0.5686695338844098,3,0.006971521318267047,Preprocessor1_Model05
3,1000,9,sens,binary,0.9984582323113979,3,3.82668190585291e-4,Preprocessor1_Model05
10,474,28,accuracy,binary,0.9528347682551445,3,6.298089212122083e-4,Preprocessor1_Model06
10,474,28,kap,binary,0.005676831953249343,3,0.0036475046766311667,Preprocessor1_Model06
10,474,28,roc_auc,binary,0.5614274438436724,3,0.006396398419630446,Preprocessor1_Model06
10,474,28,sens,binary,0.9994275762096142,3,3.173129374893199e-4,Preprocessor1_Model06
2,965,21,accuracy,binary,0.953107648187974,3,7.33661635703542e-4,Preprocessor1_Model07
2,965,21,kap,binary,5.751224508816488e-4,3,5.751224508816488e-4,Preprocessor1_Model07
2,965,21,roc_auc,binary,0.5706881322934808,3,0.008687350431476112,Preprocessor1_Model07
2,965,21,sens,binary,0.9998677073686996,3,1.3229263130043467e-4,Preprocessor1_Model07
6,826,26,accuracy,binary,0.9529187313113997,3,6.598090006041766e-4,Preprocessor1_Model08
6,826,26,kap,binary,0.0050345703461458875,3,0.004201513151351711,Preprocessor1_Model08
6,826,26,roc_auc,binary,0.5646089442134515,3,0.00633302969697634,Preprocessor1_Model08
6,826,26,sens,binary,0.9995376089993855,3,2.877441430431656e-4,Preprocessor1_Model08
2,793,22,accuracy,binary,0.9532125953995266,3,6.287144241509484e-4,Preprocessor1_Model09
2,793,22,kap,binary,7.879193601995812e-4,3,7.879193601995812e-4,Preprocessor1_Model09
2,793,22,roc_auc,binary,0.566628311246829,3,0.006684294366050903,Preprocessor1_Model09
2,793,22,sens,binary,0.9999779512281166,3,2.2048771883424283e-5,Preprocessor1_Model09
10,498,28,accuracy,binary,0.9528767497832721,3,6.394949588876076e-4,Preprocessor1_Model10
10,498,28,kap,binary,0.005768986082218652,3,0.0037395517118685704,Preprocessor1_Model10
10,498,28,roc_auc,binary,0.5619677678665844,3,0.003950914139823372,Preprocessor1_Model10
